dtref,Risk Factor - Nefin - Rm_minus_Rf - Retorno de Mercado,Risk Factor - Nefin - SMB - Size,Risk Factor - Nefin - HML - Value,Risk Factor - Nefin - WML - Momentum,Risk Factor - Nefin - IML - Iliquidez,Risk Factor - Nefin - Risk_free - Livre de Risco
2007-11-30,0.013652226887643337,0.0016632284969091415,0.0037193167954683304,0.004549173638224602,-0.014828294515609741,0.0004188595339655876
2007-12-03,0.004913939628750086,-0.0012400378473103046,-0.006893090438097715,-0.0011282680789008737,0.008130576461553574,0.0004188595339655876
2007-12-04,0.002776641398668289,0.0009197598556056619,0.003924184013158083,-0.0058665648102760315,-0.0004209929029457271,0.0004188595339655876
2007-12-05,0.0210870411247015,-0.011030255816876888,-0.0009497683495283127,0.011333854869008064,-0.005039501935243607,0.00041921675438061357
2007-12-06,0.015109440311789513,0.0013028644025325775,-0.006020230241119862,-0.0008601704612374306,-0.0034429319202899933,0.00041921675438061357
2007-12-07,-0.003090656129643321,0.004553044680505991,-0.008939308114349842,-0.009309634566307068,-0.005594928748905659,0.00041921675438061357
2007-12-10,-0.0013086473336443305,-0.0036849051248282194,0.004544863943010569,0.007433750666677952,0.006534268148243427,0.00041921675438061357
2007-12-11,-0.012452877126634121,0.009929266758263111,-0.0002171248197555542,-0.00287605170160532,0.003767438232898712,0.0004188595339655876
2007-12-12,0.002596076112240553,0.004208517260849476,-0.0035676374100148678,-0.00558221060782671,0.004951497074216604,0.0004188595339655876
2007-12-13,-0.029525913298130035,0.002667602151632309,0.00452447310090065,-0.0014171171933412552,0.0055184680968523026,0.00041921675438061357
2007-12-14,-0.0039012660272419453,0.0015266953269019723,-0.0008097034879028797,0.007172555197030306,-0.00160247553139925,0.0004188595339655876
2007-12-17,-0.04101155698299408,0.009185224771499634,0.008351165801286697,0.0008939877152442932,0.004912743344902992,0.0004188595339655876
2007-12-18,0.020219050347805023,-0.02325855940580368,-0.006234019994735718,-0.0009098425507545471,-0.007402223534882069,0.0004188595339655876
2007-12-19,0.012688585557043552,-0.003280550241470337,0.006064118351787329,0.002591875847429037,-0.003860355820506811,0.00041921675438061357
2007-12-20,0.0007861335179768503,0.0051064928993582726,-7.813610136508942e-05,-0.0006235891487449408,-0.002731860149651766,0.0004195739165879786
2007-12-21,0.018123481422662735,-0.006904153153300285,0.001731986179947853,0.0072775185108184814,3.5218894481658936e-05,0.00041921675438061357
2007-12-26,0.018588097766041756,-0.007754743564873934,0.00107518769800663,0.005955971777439117,-0.003594217821955681,0.00041993107879534364
2007-12-27,-0.009743106551468372,0.002204600255936384,0.0013804868794977665,0.0030028503388166428,0.002862902358174324,0.00041993107879534364
2007-12-28,-0.0001430804841220379,0.018192756921052933,0.01368477288633585,0.004713808186352253,0.014526290819048882,0.0004185022844467312
2008-01-02,-0.01978045143187046,-0.006831487640738487,0.0019025010988116264,-0.011972134932875633,0.0063342684879899025,0.00041921675438061357
2008-01-03,-0.0022721695713698864,0.0027581406757235527,0.005196623038500547,0.0037067020311951637,0.0013656304217875004,0.0004185022844467312
2008-01-04,-0.030162863433361053,0.009298138320446014,0.004446536302566528,0.007885245606303215,0.01751345582306385,0.0004188595339655876
2008-01-07,-0.008848725818097591,-0.013177640736103058,0.0104834521189332,-0.0026686927303671837,-0.016933772712945938,0.00041814500582404435
2008-01-08,0.02182171680033207,-0.012539587914943695,0.012096920982003212,0.006180252879858017,-0.013318315148353577,0.0004185022844467312
2008-01-09,0.00639232387766242,-0.01230577751994133,0.012353028170764446,-0.0079906415194273,-0.01712241768836975,0.0004185022844467312
2008-01-10,0.010219868272542953,-0.00631298590451479,0.0016847471706569195,0.003850750159472227,-0.018859155476093292,0.0004185022844467312
2008-01-11,-0.02614898793399334,0.01445024460554123,-0.00402457918971777,-0.0006844662129878998,0.016111554577946663,0.00041921675438061357
2008-01-14,0.002411092631518841,-0.008129709400236607,0.010627470910549164,0.012824191711843014,-0.010513527318835258,0.00041993107879534364
2008-01-15,-0.03590543195605278,0.0028891637921333313,0.006392018869519234,-0.0041060782968997955,0.015322012826800346,0.00041921675438061357
2008-01-16,-0.022303419187664986,0.0010354360565543175,0.008135821670293808,-0.005618101917207241,-0.00911224726587534,0.00041921675438061357
2008-01-17,-0.02729051560163498,-0.00014344416558742523,-0.006712706759572029,-0.007376296445727348,0.006168581545352936,0.00041921675438061357
2008-01-18,0.00695642177015543,-0.00980647187680006,0.005927534308284521,0.0007914279121905565,-0.015611594542860985,0.0004185022844467312
2008-01-21,-0.06556984037160873,-0.005059264600276947,0.02418302372097969,-0.0017575770616531372,9.77739691734314e-05,0.00041921675438061357
2008-01-22,0.04393836483359337,-0.024751510471105576,0.004507899284362793,0.03089193068444729,-0.019205644726753235,0.0004188595339655876
2008-01-23,-0.031026050448417664,-0.003543071448802948,0.0010409913957118988,-0.00848192349076271,0.005573119968175888,0.0004188595339655876
2008-01-24,0.06220018491148949,-0.01786624640226364,-0.01254253089427948,0.00872742012143135,-0.013402223587036133,0.00041814500582404435
2008-01-28,0.022573070600628853,-0.021015970036387444,0.006721158511936665,0.004514625295996666,-0.008848471567034721,0.0004185022844467312
2008-01-29,0.007164811249822378,-0.00582086481153965,-0.0010423529893159866,-0.00845717266201973,-0.014530939050018787,0.00041778769809752703
2008-01-30,0.010727391578257084,-0.011645154096186161,0.0026297899894416332,0.006178000941872597,-0.013825041241943836,0.0004185022844467312
2008-01-31,-0.015306402929127216,-0.0018145493231713772,0.012872569262981415,-0.002154359593987465,0.0007723839953541756,0.0004185022844467312
2008-02-01,0.021704476326704025,-0.016423268243670464,-0.004096513614058495,0.008966302499175072,-0.005181102082133293,0.0004185022844467312
2008-02-06,-0.032656554132699966,0.018320605158805847,-0.006540575996041298,-0.00393335148692131,0.024295605719089508,0.00041921675438061357
2008-02-07,0.0022865887731313705,0.002672093454748392,0.009042360819876194,0.006354030687361956,-0.0029444294050335884,0.0004188595339655876
2008-02-08,0.0017623731400817633,0.0037007322534918785,-0.01162172481417656,-0.004422694910317659,0.010590573772788048,0.0004188595339655876
2008-02-11,0.023806940764188766,-0.01455322839319706,0.0012549720704555511,-0.0019803736358880997,-0.020964641124010086,0.0004188595339655876
2008-02-12,0.017157122492790222,-0.002248357981443405,-0.00038714706897735596,-0.00548972375690937,-0.014905892312526703,0.00041921675438061357
2008-02-13,0.010489803738892078,0.01374397985637188,0.0034026233479380608,-0.0010837744921445847,-0.005662091076374054,0.0004188595339655876
2008-02-14,-0.012863876298069954,0.003133853431791067,0.009311333298683167,0.01221972331404686,0.009994274005293846,0.0004188595339655876
2008-02-15,-0.0063585857860744,0.014733472838997841,-0.007198762148618698,-0.00017493544146418571,0.0061679198406636715,0.00041921675438061357
2008-02-18,0.02507830038666725,0.010778088122606277,-0.004883885383605957,0.0024245623499155045,-0.009660223498940468,0.0004188595339655876
2008-02-19,-0.005649309605360031,0.0064278459176421165,-0.006760116666555405,0.014564886689186096,0.00901038944721222,0.0004188595339655876
2008-02-20,0.020468365401029587,-0.02249278500676155,0.003988801501691341,0.0018819868564605713,-0.017316676676273346,0.0004185022844467312
2008-02-21,-0.0022351094521582127,-0.0027656054589897394,0.0016267038881778717,0.000216291518881917,-0.0027900487184524536,0.0004185022844467312
2008-02-22,0.00937417522072792,-0.004799690563231707,0.002958996221423149,-0.012962759472429752,-0.006832165643572807,0.0004185022844467312
2008-02-25,0.006623871624469757,-0.007617984898388386,0.004629174713045359,-0.005615870468318462,-0.001649852842092514,0.0004188595339655876
2008-02-26,0.00429524015635252,-0.007921095006167889,-0.000281135318800807,-0.007012023590505123,0.0004706881009042263,0.0004188595339655876
2008-02-27,0.0073196436278522015,-0.0012297369539737701,-8.839555084705353e-05,-0.00721871480345726,0.004901359789073467,0.0004188595339655876
2008-02-28,0.0036561640445142984,0.004359837621450424,-0.011823240667581558,0.00030579534359276295,0.007743896916508675,0.00041814500582404435
2008-02-29,-0.03328040614724159,0.015412306413054466,-0.008769838139414787,-0.011350641958415508,0.018032396212220192,0.0004185022844467312
2008-03-03,0.009020920842885971,-0.01829034648835659,0.008326983079314232,0.009253033436834812,-0.02283499389886856,0.00041814500582404435
2008-03-04,-0.016774438321590424,0.0005391240119934082,0.0033183908089995384,-0.005585341714322567,-0.0004392927512526512,0.0004188595339655876
2008-03-05,0.017680754885077477,-0.0018396573141217232,0.0013787401840090752,0.004180683754384518,-0.0011674528941512108,0.00041921675438061357
2008-03-06,-0.023298442363739014,0.014425762929022312,-0.0022946354001760483,0.0023738816380500793,0.02324264869093895,0.0004185022844467312
2008-03-07,-0.01594408228993416,0.005025472491979599,-0.0016351668164134026,-0.0009551681578159332,0.012766815721988678,0.0004185022844467312
